0,0	4,94020
2,0	4,94020
4,0	4,94020
6,0	4,94020
8,0	4,94020
10,0	4,94020
12,0	4,94020
14,0	4,94020
16,0	4,94026
18,0	4,94028
20,0	4,94028
22,0	4,94020
24,0	4,94020
26,0	4,94026
28,0	4,94024
30,0	4,94028
32,0	4,94030
34,0	4,94028
36,0	4,94030
38,0	4,94030
40,0	4,94034
42,0	4,94030
44,0	4,94030
46,0	4,94030
48,0	4,94025
50,0	4,94020
52,0	4,94015
54,0	4,94020
56,0	4,94020
58,0	4,94020
60,0	4,94019
62,0	4,94020
64,0	4,94024
66,0	4,94022
68,0	4,94025
70,0	4,94020
72,0	4,94020
74,0	4,94024
76,0	4,94024
78,0	4,94020
80,0	4,94016
82,0	4,94012
84,0	4,94010
86,0	4,94012
88,0	4,94020
90,0	4,94013
92,0	4,94011
94,0	4,94020
96,0	4,94017
98,0	4,94020
100,0	4,94013
102,0	4,94016
104,0	4,94018
106,0	4,94010
108,0	4,94010
110,0	4,94010
112,0	4,94015
114,0	4,94015
116,0	4,94011
118,0	4,94010
120,0	4,94010
122,0	4,94010
124,0	4,94010
126,0	4,94015
128,0	4,94015
130,0	4,94016
132,0	4,94017
134,0	4,94020
136,0	4,94020
138,0	4,94010
140,0	4,94010
142,0	4,94010
144,0	4,94010
146,0	4,94012
148,0	4,94014
150,0	4,94010
152,0	4,94015
154,0	4,94019
156,0	4,94015
158,0	4,94010
160,0	4,94010
162,0	4,94012
164,0	4,94010
166,0	4,94016
168,0	4,94011
170,0	4,94011
172,0	4,94010
174,0	4,94010
176,0	4,94016
178,0	4,94020
180,0	4,94020
182,0	4,94020
184,0	4,94020
186,0	4,94018
188,0	4,94019
190,0	4,94013
192,0	4,94012
194,0	4,94020
196,0	4,94014
198,0	4,94010
200,0	4,94010
202,0	4,94010
204,0	4,94010
206,0	4,94015
208,0	4,94017
210,0	4,94014
212,0	4,94013
214,0	4,94013
216,0	4,94010
218,0	4,94015
220,0	4,94013
222,0	4,94016
224,0	4,94020
226,0	4,94020
228,0	4,94013
230,0	4,94010
232,0	4,94015
234,0	4,94013
236,0	4,94011
238,0	4,94010
240,0	4,94010
242,0	4,94006
244,0	4,94010
246,0	4,94016
248,0	4,94011
250,0	4,94010
252,0	4,94011
254,0	4,94014
256,0	4,94018
258,0	4,94013
260,0	4,94016
262,0	4,94010
264,0	4,94018
266,0	4,94020
268,0	4,94016
270,0	4,94015
272,0	4,94019
274,0	4,94020
276,0	4,94009
278,0	4,94005
280,0	4,94007
282,0	4,94007
284,0	4,94010
286,0	4,94010
288,0	4,94010
290,0	4,94010
292,0	4,94005
294,0	4,94010
296,0	4,94009
298,0	4,94009
300,0	4,94010
302,0	4,94000
304,0	4,94005
306,0	4,94007
308,0	4,94009
310,0	4,94010
312,0	4,94009
314,0	4,94008
316,0	4,94009
318,0	4,94007
320,0	4,94009
322,0	4,94009
324,0	4,94010
326,0	4,94010
328,0	4,94010
330,0	4,94010
332,0	4,94013
334,0	4,94017
336,0	4,94015
338,0	4,94010
340,0	4,94011
342,0	4,94010
344,0	4,94005
346,0	4,94010
348,0	4,94017
350,0	4,94013
352,0	4,94010
354,0	4,94010
356,0	4,94009
358,0	4,94010
360,0	4,94010
362,0	4,94010
364,0	4,94011
366,0	4,94010
368,0	4,94011
370,0	4,94010
372,0	4,94010
374,0	4,94010
376,0	4,94010
378,0	4,94010
380,0	4,94010
382,0	4,94013
384,0	4,94018
386,0	4,94014
